,path,median_h,median_s,median_v,std_h,std_s,std_v,id,cover,name,rating,binary
398,1472.jpg,244.2857208251953,0.47826087474823,78.0,78.20333099365234,0.18204039335250854,65.51454162597656,1472,//images.igdb.com/igdb/image/upload/t_thumb/co260o.jpg,Zone of the Enders,3.0,False
399,14746.jpg,0.0,0.0,250.0,93.50477600097656,0.03167629614472389,91.73139190673828,14746,//images.igdb.com/igdb/image/upload/t_thumb/co1u65.jpg,Batman: The Telltale Series,5.0,True
400,148.jpg,192.0,0.25,51.0,88.38981628417969,0.21505793929100037,68.16065216064453,148,//images.igdb.com/igdb/image/upload/t_thumb/co2au4.jpg,Star Wars: Republic Commando,3.0,False
401,1481.jpg,220.67796325683594,0.5714285969734192,89.0,104.92704010009766,0.24600447714328766,73.21337890625,1481,//images.igdb.com/igdb/image/upload/t_thumb/co231g.jpg,Gradius III,2.0,False
402,1488.jpg,211.51515197753906,0.6879716515541077,51.0,102.46485900878906,0.35887959599494934,79.87984466552734,1488,//images.igdb.com/igdb/image/upload/t_thumb/co1oqo.jpg,Gradius V,1.0,False
403,1489.jpg,252.0,0.625,11.0,62.42424392700195,0.35744360089302063,88.52312469482422,1489,//images.igdb.com/igdb/image/upload/t_thumb/cnb5lnetljfzxhnh5aqr.jpg,Gradius ReBirth,1.0,False
404,149.jpg,38.27585983276367,0.47826087474823,91.0,95.18392181396484,0.2542598843574524,78.07202911376953,149,//images.igdb.com/igdb/image/upload/t_thumb/co1p1p.jpg,Star Wars: Starfighter,2.0,False
405,1491.jpg,190.0,0.1111111119389534,247.0,72.19103240966797,0.22124412655830383,63.42047119140625,1491,//images.igdb.com/igdb/image/upload/t_thumb/co1ufe.jpg,SimCity Societies,2.0,False
406,14917.jpg,37.864078521728516,0.4285714328289032,48.0,49.185020446777344,0.2785324156284332,64.09811401367188,14917,//images.igdb.com/igdb/image/upload/t_thumb/co2ink.jpg,On the Rain-Slick: Precipice of Darkness - Episode Two,5.0,True
407,1492.jpg,210.38961791992188,0.18478260934352875,196.0,98.186279296875,0.24087941646575928,54.36735916137695,1492,//images.igdb.com/igdb/image/upload/t_thumb/co2eth.jpg,SimCity 64,1.0,False
408,1493.jpg,71.32075500488281,0.21621622145175934,203.0,88.60233306884766,0.2149706780910492,57.598270416259766,1493,//images.igdb.com/igdb/image/upload/t_thumb/cl4kkuama6mj50c8l4vx.jpg,SimCity Creator,2.0,False
409,1494.jpg,44.11764907836914,0.9372549057006836,248.0,78.56826782226562,0.3407156765460968,47.67075729370117,1494,//images.igdb.com/igdb/image/upload/t_thumb/co2den.jpg,SimCity DS,1.0,False
410,14979.jpg,48.0,0.4285714328289032,87.0,74.94047546386719,0.207331120967865,65.21492004394531,14979,//images.igdb.com/igdb/image/upload/t_thumb/co2ini.jpg,On the Rain-Slick: Precipice of Darkness - Episode One,5.0,True
411,14980.jpg,0.0,0.0,0.0,35.16218566894531,0.1723184436559677,31.551843643188477,14980,//images.igdb.com/igdb/image/upload/t_thumb/co2inl.jpg,On the Rain-Slick: Precipice of Darkness - Episode Three,5.0,True
412,14981.jpg,213.5294189453125,0.8219178318977356,49.0,76.56893920898438,0.35155102610588074,50.48795700073242,14981,//images.igdb.com/igdb/image/upload/t_thumb/co21fu.jpg,On the Rain-Slick: Precipice of Darkness - Episode Four,5.0,True
413,15.jpg,73.0434799194336,0.1428571492433548,41.0,41.196475982666016,0.15389969944953918,77.68323516845703,15,//images.igdb.com/igdb/image/upload/t_thumb/co1ycw.jpg,Fallout 3,5.0,True
414,150.jpg,86.25,0.20000000298023224,24.0,109.30469512939453,0.22897076606750488,71.57025909423828,150,//images.igdb.com/igdb/image/upload/t_thumb/co25xt.jpg,Star Wars: Jedi Knight - Dark Forces II,3.0,False
415,15017.jpg,53.11475372314453,0.5208333134651184,97.0,121.42011260986328,0.3239324688911438,79.33849334716797,15017,//images.igdb.com/igdb/image/upload/t_thumb/exmvbe0kdoikyzgavqep.jpg,The Haunted: Hells Reach,5.0,True
416,1502.jpg,13.220338821411133,0.3199999928474426,88.0,149.39422607421875,0.13587188720703125,61.6777229309082,1502,//images.igdb.com/igdb/image/upload/t_thumb/co1tam.jpg,Front Mission 3,3.0,False
417,1508.jpg,47.5,0.029411764815449715,146.0,70.23469543457031,0.27802520990371704,93.02836608886719,1508,//images.igdb.com/igdb/image/upload/t_thumb/co2jem.jpg,Front Mission Evolved,4.0,True
418,1510.jpg,180.0,0.03529411926865578,240.0,108.287109375,0.3053657114505768,73.70411682128906,1510,//images.igdb.com/igdb/image/upload/t_thumb/co1vyi.jpg,Epic Mickey 2: The Power of Two,2.0,False
419,15108.jpg,280.0,0.3214285671710968,45.0,156.50999450683594,0.19687624275684357,43.281166076660156,15108,//images.igdb.com/igdb/image/upload/t_thumb/co1z3p.jpg,Resident Evil 0,5.0,True
420,1511.jpg,200.9375,0.6270492076873779,191.0,69.4992446899414,0.3655274510383606,53.47505569458008,1511,//images.igdb.com/igdb/image/upload/t_thumb/co1zhn.jpg,Pokémon Blue,3.0,False
421,1512.jpg,47.281105041503906,0.6101694703102112,232.0,58.686676025390625,0.31114259362220764,41.50533676147461,1512,//images.igdb.com/igdb/image/upload/t_thumb/co1zho.jpg,Pokémon Yellow,3.0,False
422,1513.jpg,203.18182373046875,0.15000000596046448,181.0,73.83728790283203,0.24653157591819763,60.85374069213867,1513,//images.igdb.com/igdb/image/upload/t_thumb/co1zin.jpg,Pokémon Silver,2.0,False
423,1514.jpg,231.54930114746094,0.29914531111717224,195.0,60.7459602355957,0.24062074720859528,49.25836181640625,1514,//images.igdb.com/igdb/image/upload/t_thumb/co1zlf.jpg,Pokémon Crystal,2.0,False
424,1515.jpg,210.5084686279297,0.6912751793861389,149.0,59.22865676879883,0.25628697872161865,50.04877853393555,1515,//images.igdb.com/igdb/image/upload/t_thumb/co1zhp.jpg,Pokémon Sapphire,1.0,False
425,1516.jpg,74.58563232421875,0.6544609069824219,194.0,92.5638427734375,0.3118326961994171,51.065250396728516,1516,//images.igdb.com/igdb/image/upload/t_thumb/co1zip.jpg,Pokémon LeafGreen,1.0,False
426,1517.jpg,130.90908813476562,0.2083333283662796,203.0,67.9471206665039,0.2794879972934723,62.935489654541016,1517,//images.igdb.com/igdb/image/upload/t_thumb/co1zhr.jpg,Pokémon Emerald,1.0,False
427,1518.jpg,220.0,0.1515151560306549,128.0,101.69757080078125,0.29744452238082886,82.20584869384766,1518,//images.igdb.com/igdb/image/upload/t_thumb/co1zio.jpg,Pokémon Pearl,1.0,False
428,1519.jpg,47.36842346191406,0.2238806039094925,129.0,130.6102294921875,0.2654961049556732,72.09455108642578,1519,//images.igdb.com/igdb/image/upload/t_thumb/co1zhu.jpg,Pokémon Platinum,1.0,False
429,152.jpg,229.09091186523438,0.9622641801834106,5.0,86.19044494628906,0.3890029489994049,83.36918640136719,152,//images.igdb.com/igdb/image/upload/t_thumb/co1y67.jpg,Star Wars: Jedi Knight II - Jedi Outcast,3.0,False
430,1520.jpg,211.1999969482422,0.07425742596387863,222.0,44.92490005493164,0.20419183373451233,51.018463134765625,1520,//images.igdb.com/igdb/image/upload/t_thumb/co1z59.jpg,Pokémon SoulSilver,1.0,False
431,1521.jpg,173.3333282470703,0.0396825410425663,78.5,105.37571716308594,0.3037255108356476,106.21762084960938,1521,//images.igdb.com/igdb/image/upload/t_thumb/co1z1x.jpg,Pokémon Black,1.0,False
432,1522.jpg,150.0,0.02985074557363987,163.0,103.99195098876953,0.20175006985664368,91.09290313720703,1522,//images.igdb.com/igdb/image/upload/t_thumb/co1z21.jpg,Pokémon White,1.0,False
433,1528.jpg,41.53845977783203,0.5272727012634277,116.0,81.58440399169922,0.2509191334247589,57.01325988769531,1528,//images.igdb.com/igdb/image/upload/t_thumb/co1w7q.jpg,Jak and Daxter: The Precursor Legacy,3.0,False
434,1529.jpg,199.7938232421875,0.813725471496582,114.0,78.58357238769531,0.2563210725784302,56.34745407104492,1529,//images.igdb.com/igdb/image/upload/t_thumb/co2agi.jpg,Jak II,3.0,False
435,153.jpg,180.0,0.10994764417409897,128.0,51.56619644165039,0.1662660390138626,71.44639587402344,153,//images.igdb.com/igdb/image/upload/t_thumb/co2ac8.jpg,Star Wars: Jedi Knight - Jedi Academy,3.0,False
436,1530.jpg,30.566036224365234,0.75,189.0,44.69684600830078,0.14005061984062195,54.95035171508789,1530,//images.igdb.com/igdb/image/upload/t_thumb/co2agg.jpg,Jak 3,3.0,False
437,1531.jpg,64.28571319580078,0.52173912525177,180.0,92.30294799804688,0.2965896427631378,72.58099365234375,1531,//images.igdb.com/igdb/image/upload/t_thumb/co2agh.jpg,Jak and Daxter: The Lost Frontier,3.0,False
438,1532.jpg,53.46534729003906,0.4029850661754608,106.0,133.6104736328125,0.2148006111383438,69.2271728515625,1532,//images.igdb.com/igdb/image/upload/t_thumb/co27zt.jpg,Jak X: Combat Racing,3.0,False
439,1533.jpg,61.875,0.5151515007019043,124.0,31.465072631835938,0.22531095147132874,66.20732879638672,1533,//images.igdb.com/igdb/image/upload/t_thumb/co1pn3.jpg,Daxter,2.0,False
440,154.jpg,51.72414016723633,0.4518072307109833,175.0,87.93832397460938,0.22588655352592468,55.940818786621094,154,//images.igdb.com/igdb/image/upload/t_thumb/co25ek.jpg,Star Wars: Episode I - Racer,2.0,False
441,1541.jpg,165.0,0.5241449475288391,109.0,86.49916076660156,0.2820039689540863,76.7151107788086,1541,//images.igdb.com/igdb/image/upload/t_thumb/gjunijbafiktui4ypc14.jpg,Wipeout Fusion,1.0,False
442,1542.jpg,217.22891235351562,0.5394737124443054,194.0,69.15267944335938,0.26367104053497314,74.10770416259766,1542,//images.igdb.com/igdb/image/upload/t_thumb/co1pok.jpg,Wipeout Pure,1.0,False
443,1543.jpg,183.8095245361328,0.4399999976158142,115.0,94.679931640625,0.34074118733406067,90.39244842529297,1543,//images.igdb.com/igdb/image/upload/t_thumb/j8q2lyhhjcexjne1vtsj.jpg,Wipeout Pulse,1.0,False
444,1544.jpg,0.0,0.0,241.0,106.26455688476562,0.16323505342006683,49.49871826171875,1544,//images.igdb.com/igdb/image/upload/t_thumb/co2h0b.jpg,Wipeout HD,1.0,False
445,15445.jpg,0.0,0.0,33.0,51.62051773071289,0.24902428686618805,108.1192855834961,15445,//images.igdb.com/igdb/image/upload/t_thumb/co1kwl.jpg,Dying Light: The Following,5.0,True
446,1545.jpg,70.0,0.1599999964237213,97.0,104.47743225097656,0.1566006988286972,71.43307495117188,1545,//images.igdb.com/igdb/image/upload/t_thumb/co1nfa.jpg,Wipeout 2048,2.0,False
447,15459.jpg,70.0,0.2571428716182709,35.0,33.96513748168945,0.16811184585094452,61.568878173828125,15459,//images.igdb.com/igdb/image/upload/t_thumb/co1yca.jpg,Alien: Isolation - Corporate Lockdown,5.0,True
448,15460.jpg,37.5,0.01984127052128315,23.0,83.1946029663086,0.133088618516922,73.68351745605469,15460,//images.igdb.com/igdb/image/upload/t_thumb/co1yc8.jpg,Alien: Isolation - Crew Expendable,5.0,True
449,15464.jpg,60.0,0.10000000149011612,38.0,84.84406280517578,0.0887625589966774,33.916629791259766,15464,//images.igdb.com/igdb/image/upload/t_thumb/co1ycc.jpg,Alien: Isolation - Last Survivor,5.0,True
450,1547.jpg,150.0,0.44954127073287964,125.0,88.30592346191406,0.2656952440738678,66.61897277832031,1547,//images.igdb.com/igdb/image/upload/t_thumb/co25zx.jpg,Virtua Fighter 2,3.0,False
451,1552.jpg,40.0,0.6960784196853638,102.0,115.74104309082031,0.34008926153182983,72.1052474975586,1552,//images.igdb.com/igdb/image/upload/t_thumb/co2fbm.jpg,Virtua Fighter 4,3.0,False
452,15552.jpg,22.85714340209961,0.5230769515037537,38.0,157.50088500976562,0.16171735525131226,71.89894104003906,15552,//images.igdb.com/igdb/image/upload/t_thumb/co1yc9.jpg,Alien: Isolation - Safe Haven,5.0,True
453,15553.jpg,228.0,0.3333333432674408,38.0,38.554527282714844,0.1577322632074356,71.80374908447266,15553,//images.igdb.com/igdb/image/upload/t_thumb/co1yc7.jpg,Alien: Isolation - Trauma,5.0,True
454,15554.jpg,252.0,0.2947368323802948,47.0,127.1290054321289,0.16363932192325592,66.10211181640625,15554,//images.igdb.com/igdb/image/upload/t_thumb/co1yc3.jpg,Alien: Isolation – The Trigger,5.0,True
455,15555.jpg,40.0,0.5555555820465088,23.0,43.965728759765625,0.22882768511772156,36.84314727783203,15555,//images.igdb.com/igdb/image/upload/t_thumb/co1yc5.jpg,Alien: Isolation - Lost Contact,5.0,True
456,1556.jpg,43.278690338134766,0.6418604850769043,211.0,43.07234573364258,0.21133244037628174,44.331539154052734,1556,//images.igdb.com/igdb/image/upload/t_thumb/co1z57.jpg,Pokémon HeartGold,1.0,False
457,1558.jpg,49.20000076293945,0.4350649416446686,183.0,68.40865325927734,0.257092148065567,53.83219909667969,1558,//images.igdb.com/igdb/image/upload/t_thumb/co1zhv.jpg,Pokémon Gold,2.0,False
458,1559.jpg,17.571428298950195,0.668067216873169,221.0,89.64634704589844,0.23652693629264832,50.18846893310547,1559,//images.igdb.com/igdb/image/upload/t_thumb/co1ziq.jpg,Pokémon FireRed,1.0,False
459,1560.jpg,204.0,0.4000000059604645,110.0,52.88417053222656,0.33002644777297974,70.5415267944336,1560,//images.igdb.com/igdb/image/upload/t_thumb/co1zht.jpg,Pokémon Diamond,1.0,False
460,1561.jpg,21.290321350097656,0.7124999761581421,193.0,91.88204193115234,0.3119746446609497,48.055076599121094,1561,//images.igdb.com/igdb/image/upload/t_thumb/co1zhl.jpg,Pokémon Red,3.0,False
461,1562.jpg,133.84616088867188,0.5990338325500488,129.0,94.74667358398438,0.2712198793888092,78.99761962890625,1562,//images.igdb.com/igdb/image/upload/t_thumb/kvbprpoprnvjw6qjmei4.jpg,4x4 Evolution 2,1.0,False
462,1564.jpg,29.487180709838867,0.8583691120147705,172.0,90.87350463867188,0.34948018193244934,94.2249755859375,1564,//images.igdb.com/igdb/image/upload/t_thumb/co1x6g.jpg,SoulCalibur,4.0,True
463,1565.jpg,0.0,0.0,123.0,90.04349517822266,0.3341790437698364,114.01180267333984,1565,//images.igdb.com/igdb/image/upload/t_thumb/co1x6v.jpg,SoulCalibur II,3.0,False
464,1567.jpg,12.413792610168457,0.8367347121238708,61.0,147.1740264892578,0.33498406410217285,73.32262420654297,1567,//images.igdb.com/igdb/image/upload/t_thumb/co1x6k.jpg,SoulCalibur IV,4.0,True
465,1569.jpg,111.2727279663086,0.6650717854499817,167.0,100.5445556640625,0.22354735434055328,73.17433166503906,1569,//images.igdb.com/igdb/image/upload/t_thumb/co2dzw.jpg,Jet Grind Radio,3.0,False
466,15691.jpg,19.200000762939453,0.5681818127632141,98.0,87.59526062011719,0.2985931634902954,63.891990661621094,15691,//images.igdb.com/igdb/image/upload/t_thumb/fo2lq3q85421i8mnrs5z.jpg,Alekhine's Gun,5.0,True
467,1571.jpg,168.75,0.3858267664909363,113.0,113.4532241821289,0.2857338786125183,70.18550872802734,1571,//images.igdb.com/igdb/image/upload/t_thumb/co2f9a.jpg,Sega Rally Championship,1.0,False
468,1582.jpg,247.5,0.28910955786705017,130.0,114.81211853027344,0.30792757868766785,92.43294525146484,1582,//images.igdb.com/igdb/image/upload/t_thumb/co1yqu.jpg,The Legend of Spyro: A New Beginning,2.0,False
469,1585.jpg,225.0,0.03252032399177551,244.0,81.53240203857422,0.23417718708515167,53.79447937011719,1585,//images.igdb.com/igdb/image/upload/t_thumb/co1ysn.jpg,Skylanders: Spyro's Adventure,2.0,False
470,15856.jpg,15.15151596069336,0.781855583190918,106.0,129.68124389648438,0.29015249013900757,57.932918548583984,15856,//images.igdb.com/igdb/image/upload/t_thumb/co2hlu.jpg,Bionic Commando Rearmed,5.0,True
471,1586.jpg,30.649351119995117,0.8976744413375854,231.0,79.69603729248047,0.307128369808197,65.7096939086914,1586,//images.igdb.com/igdb/image/upload/t_thumb/co1ysh.jpg,Skylanders: Giants,2.0,False
472,1591.jpg,196.8539276123047,0.4761904776096344,88.0,111.00443267822266,0.2688961923122406,77.18385314941406,1591,//images.igdb.com/igdb/image/upload/t_thumb/co22ag.jpg,ZombiU,5.0,True
473,1592.jpg,212.55319213867188,0.5454545617103577,80.0,94.63235473632812,0.3349611461162567,73.03765106201172,1592,//images.igdb.com/igdb/image/upload/t_thumb/co21ly.jpg,Fable: The Journey,3.0,False
474,1593.jpg,207.6923065185547,0.4883720874786377,50.0,132.9529266357422,0.23717652261257172,68.6299819946289,1593,//images.igdb.com/igdb/image/upload/t_thumb/co1rgm.jpg,Pillars of Eternity,4.0,True
475,1594.jpg,25.714284896850586,0.1666666716337204,5.0,111.00939178466797,0.3268074095249176,60.53778076171875,1594,//images.igdb.com/igdb/image/upload/t_thumb/co1pd3.jpg,Gran Turismo,1.0,False
476,1597.jpg,236.84210205078125,0.20000000298023224,22.0,89.16571044921875,0.22505253553390503,80.17523193359375,1597,//images.igdb.com/igdb/image/upload/t_thumb/co20af.jpg,Gran Turismo 2,1.0,False
477,1598.jpg,347.4193420410156,0.9794167280197144,67.0,153.64036560058594,0.41902226209640503,82.29949188232422,1598,//images.igdb.com/igdb/image/upload/t_thumb/co20bg.jpg,Gran Turismo HD Concept,1.0,False
478,1599.jpg,0.0,0.0,91.0,104.0802993774414,0.10336201637983322,85.32256317138672,1599,//images.igdb.com/igdb/image/upload/t_thumb/co20bj.jpg,Gran Turismo 5 Prologue,1.0,False
479,16.jpg,20.571428298950195,0.7990531921386719,49.0,111.8519515991211,0.2988285422325134,75.11500549316406,16,//images.igdb.com/igdb/image/upload/t_thumb/co1u60.jpg,Fallout: New Vegas,5.0,True
480,160.jpg,317.71240234375,0.6458333134651184,79.0,162.815185546875,0.23668169975280762,55.20025634765625,160,//images.igdb.com/igdb/image/upload/t_thumb/co25zg.jpg,Star Wars: Jedi Knight - Mysteries of the Sith,3.0,False
481,1600.jpg,11.538461685180664,0.7752293348312378,215.0,121.16870880126953,0.305965393781662,93.60545349121094,1600,//images.igdb.com/igdb/image/upload/t_thumb/co20ae.jpg,Gran Turismo 3: A-Spec,1.0,False
482,1601.jpg,0.0,0.0,255.0,119.29500579833984,0.18031907081604004,91.75169372558594,1601,//images.igdb.com/igdb/image/upload/t_thumb/co1wa7.jpg,Gran Turismo 4,1.0,False
483,1602.jpg,212.72727966308594,0.25,38.0,102.7670669555664,0.31446999311447144,57.371726989746094,1602,//images.igdb.com/igdb/image/upload/t_thumb/co20bm.jpg,Gran Turismo 5,1.0,False
484,1604.jpg,220.0,0.07391304522752762,230.0,31.641447067260742,0.1405624896287918,44.1420783996582,1604,//images.igdb.com/igdb/image/upload/t_thumb/co1ovo.jpg,Gran Turismo 4 Prologue,1.0,False
485,16049.jpg,23.646190643310547,0.24390244483947754,71.0,79.87112426757812,0.34123170375823975,87.75186157226562,16049,//images.igdb.com/igdb/image/upload/t_thumb/ka6frw1bzgfswhujwkhi.jpg,Clutch,5.0,True
486,1607.jpg,69.23076629638672,0.21276596188545227,144.0,111.68466186523438,0.30776041746139526,67.75599670410156,1607,//images.igdb.com/igdb/image/upload/t_thumb/co22un.jpg,Empire Earth II: The Art of Supremacy,3.0,False
487,16146.jpg,17.678571701049805,0.546875,55.0,95.52510833740234,0.23200315237045288,53.80751419067383,16146,//images.igdb.com/igdb/image/upload/t_thumb/co21dl.jpg,NecroVisioN: Lost Company,5.0,True
488,16174.jpg,33.488372802734375,0.8243243098258972,102.0,87.97505187988281,0.4281620383262634,101.18768310546875,16174,//images.igdb.com/igdb/image/upload/t_thumb/ejzjmv6uhlse8mko8r5q.jpg,Burn Zombie Burn!,5.0,True
489,1619.jpg,247.5,0.42592594027519226,21.0,82.20326232910156,0.19919122755527496,58.71183776855469,1619,//images.igdb.com/igdb/image/upload/t_thumb/co1y22.jpg,Mortal Kombat II,5.0,True
490,1620.jpg,10.45161247253418,0.04545454680919647,3.0,89.71150970458984,0.3911094665527344,66.65396881103516,1620,//images.igdb.com/igdb/image/upload/t_thumb/co1y0n.jpg,Mortal Kombat 3,5.0,True
491,1624.jpg,134.656494140625,0.12280701845884323,219.0,43.432533264160156,0.3917233943939209,60.56254577636719,1624,//images.igdb.com/igdb/image/upload/t_thumb/co1t9x.jpg,Theme Hospital,3.0,False
492,1628.jpg,175.38461303710938,0.39534884691238403,122.0,110.03948974609375,0.2842264473438263,70.5884017944336,1628,//images.igdb.com/igdb/image/upload/t_thumb/co221w.jpg,Super Smash Bros. Brawl,3.0,False
493,16300.jpg,15.810811042785645,0.8658536672592163,102.0,120.91463470458984,0.3165833353996277,89.19462585449219,16300,//images.igdb.com/igdb/image/upload/t_thumb/co2a1v.jpg,Dragon's Dogma: Dark Arisen,5.0,True
494,16402.jpg,26.25,0.7042253613471985,132.0,73.55445861816406,0.1719060242176056,84.59075164794922,16402,//images.igdb.com/igdb/image/upload/t_thumb/mdwvm0hkhiq8o6qiay3f.jpg,Age of Conan: Unchained,5.0,True
495,1643.jpg,182.85714721679688,0.4464285671710968,56.0,99.81253051757812,0.3601054549217224,88.50020599365234,1643,//images.igdb.com/igdb/image/upload/t_thumb/co26dr.jpg,James Bond 007: Agent Under Fire,4.0,True
496,1644.jpg,208.96551513671875,0.347517728805542,141.0,70.9703598022461,0.2538624703884125,77.1205062866211,1644,//images.igdb.com/igdb/image/upload/t_thumb/co21s1.jpg,James Bond 007: Everything or Nothing,3.0,False
497,1645.jpg,16.153846740722656,0.8780487775802612,55.0,141.25242614746094,0.4565168619155884,98.9787826538086,1645,//images.igdb.com/igdb/image/upload/t_thumb/co2e6g.jpg,007: From Russia with Love,4.0,True
498,1646.jpg,50.0,0.04128440469503403,171.0,101.96632385253906,0.1032300814986229,76.81310272216797,1646,//images.igdb.com/igdb/image/upload/t_thumb/u3vzkrjukgugpeuc6lu1.jpg,007: Quantum of Solace,4.0,True
499,1649.jpg,15.180723190307617,0.12631578743457794,15.0,96.76360321044922,0.3405136168003082,85.99688720703125,1649,//images.igdb.com/igdb/image/upload/t_thumb/co203u.jpg,007 Legends,4.0,True
500,1651.jpg,187.27272033691406,0.34285715222358704,30.0,58.56635284423828,0.2900901138782501,83.62446594238281,1651,//images.igdb.com/igdb/image/upload/t_thumb/co2lar.jpg,GoldenEye 007: Reloaded,4.0,True
501,1653.jpg,236.84210205078125,0.4736842215061188,110.0,143.0181884765625,0.26720869541168213,70.23912048339844,1653,//images.igdb.com/igdb/image/upload/t_thumb/co2b8o.jpg,Streets of Rage 2,3.0,False
502,1654.jpg,174.0,0.5625,144.0,138.34716796875,0.26571232080459595,71.22329711914062,1654,//images.igdb.com/igdb/image/upload/t_thumb/jzv6vn5ks4kgwmvaf6fb.jpg,Streets of Rage 3,3.0,False
503,1656.jpg,60.0,0.6148398518562317,192.0,143.1767120361328,0.29839569330215454,70.75994110107422,1656,//images.igdb.com/igdb/image/upload/t_thumb/co25pw.jpg,Final Fight 2,3.0,False
504,1657.jpg,238.06451416015625,0.37931033968925476,177.0,123.85700225830078,0.2403750866651535,60.0560188293457,1657,//images.igdb.com/igdb/image/upload/t_thumb/co25px.jpg,Final Fight 3,3.0,False
505,1658.jpg,264.1791076660156,0.5204081535339355,135.0,125.50799560546875,0.21302828192710876,57.826271057128906,1658,//images.igdb.com/igdb/image/upload/t_thumb/cnqdu2zb62mabki8egqo.jpg,Mighty Final Fight,3.0,False
506,16605.jpg,0.0,0.8518518805503845,24.0,148.8439178466797,0.4639914631843567,47.073997497558594,16605,//images.igdb.com/igdb/image/upload/t_thumb/co246i.jpg,Gears of War: Ultimate Edition,5.0,True
507,16606.jpg,312.0,0.20975609123706818,213.0,126.16976165771484,0.1930542141199112,45.599525451660156,16606,//images.igdb.com/igdb/image/upload/t_thumb/co2fze.jpg,Yume Miru Kusuri: A Drug That Makes You Dream,5.0,True
508,1676.jpg,136.36363220214844,0.4161073863506317,139.0,135.91473388671875,0.22215594351291656,73.68510437011719,1676,//images.igdb.com/igdb/image/upload/t_thumb/cyd5lsncwczf3gbaoqlw.jpg,Dodonpachi Resurrection,3.0,False
509,1677.jpg,26.165414810180664,0.5499004125595093,146.0,131.84681701660156,0.21341729164123535,70.68907165527344,1677,//images.igdb.com/igdb/image/upload/t_thumb/co1war.jpg,Wild Arms,3.0,False
510,1681.jpg,101.25,0.3448275923728943,111.0,95.84329986572266,0.23747584223747253,65.63739776611328,1681,//images.igdb.com/igdb/image/upload/t_thumb/xwnebqvezhd1ibeyxwls.jpg,Wild Arms 4,3.0,False
511,1682.jpg,33.52941131591797,0.3883495032787323,147.0,82.14482879638672,0.20340491831302643,69.67993927001953,1682,//images.igdb.com/igdb/image/upload/t_thumb/pkslb5yan8jlefbrifxe.jpg,Wild Arms 5,3.0,False
512,1683.jpg,41.6129035949707,0.4727272689342499,200.0,85.02649688720703,0.3011757731437683,85.89157104492188,1683,//images.igdb.com/igdb/image/upload/t_thumb/co1poj.jpg,Wild Arms XF,3.0,False
513,169.jpg,100.0,0.20000000298023224,54.0,99.37285614013672,0.26838788390159607,81.33760833740234,169,//images.igdb.com/igdb/image/upload/t_thumb/co2ac7.jpg,Star Wars: X-Wing Alliance,3.0,False
514,1691.jpg,115.86206817626953,0.25925925374031067,200.0,98.80085754394531,0.2655482888221741,61.052032470703125,1691,//images.igdb.com/igdb/image/upload/t_thumb/co25mi.jpg,Advance Wars,2.0,False
515,1692.jpg,26.25,0.3937007784843445,112.0,115.519287109375,0.30101078748703003,87.43479919433594,1692,//images.igdb.com/igdb/image/upload/t_thumb/co1p3x.jpg,Advance Wars 2: Black Hole Rising,2.0,False
516,1693.jpg,170.8333282470703,0.2783018946647644,214.0,100.49909973144531,0.25782686471939087,61.31063461303711,1693,//images.igdb.com/igdb/image/upload/t_thumb/co25mh.jpg,Advance Wars: Dual Strike,2.0,False
517,1694.jpg,258.1395263671875,0.42696627974510193,115.0,132.4229278564453,0.23445871472358704,75.85700225830078,1694,//images.igdb.com/igdb/image/upload/t_thumb/co26eg.jpg,Advance Wars: Days of Ruin,3.0,False
518,16999.jpg,43.07692337036133,0.30045896768569946,133.0,90.9555892944336,0.2011856585741043,63.98451232910156,16999,//images.igdb.com/igdb/image/upload/t_thumb/co1rbk.jpg,Conan Exiles,5.0,True
519,1701.jpg,49.61538314819336,0.6424242258071899,168.0,115.06073760986328,0.3145172894001007,84.20465850830078,1701,//images.igdb.com/igdb/image/upload/t_thumb/co1wnz.jpg,Wario: Master of Disguise,2.0,False
520,1707.jpg,0.0,0.0,255.0,66.442138671875,0.19303452968597412,37.00236129760742,1707,//images.igdb.com/igdb/image/upload/t_thumb/co1wnv.jpg,WarioWare: Snapped!,1.0,False
521,1708.jpg,46.07999801635742,0.9882352948188782,254.0,29.733137130737305,0.3270432651042938,12.708436965942383,1708,//images.igdb.com/igdb/image/upload/t_thumb/co2dfb.jpg,WarioWare D.I.Y.,2.0,False
522,1710.jpg,60.0,0.2862745225429535,230.0,127.57147979736328,0.3743261992931366,101.41783142089844,1710,//images.igdb.com/igdb/image/upload/t_thumb/co2149.jpg,Game & Wario,2.0,False
523,1714.jpg,196.95652770996094,0.6121495366096497,213.0,111.69422912597656,0.3012751042842865,66.42793273925781,1714,//images.igdb.com/igdb/image/upload/t_thumb/co2007.jpg,Mega Man,2.0,False
524,1715.jpg,197.5,0.5416666865348816,195.0,100.37649536132812,0.28556787967681885,66.41756439208984,1715,//images.igdb.com/igdb/image/upload/t_thumb/co2008.jpg,Mega Man 2,2.0,False
525,1716.jpg,142.14764404296875,0.7272727489471436,205.0,116.4826431274414,0.28270646929740906,82.21761322021484,1716,//images.igdb.com/igdb/image/upload/t_thumb/co2009.jpg,Mega Man 3,2.0,False
